CBSA Name,Latitude,Longitude,PM25_FRMFEM,AQI_PM25_FRMFEM,PM25_NOFRMFEM,AQI_PM25_NOFRMFEM,PM10,AQI_PM10,TEMP,PRESS,RH,DP,WIND,CO,AQI_CO,NO2,AQI_NO2,OZONE,AQI_OZONE,SO2,AQI_SO2,id,MetArea,pop2010,landarea,popdense2010,pop_weight2010,alone,alone_frac,carpool,carpool_frac,other,other_frac,pt,pt_frac,total_trans
"Watertown-Fort Drum, NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,1001.2949668,NA,NA,NA,NA,NA,NA,NA,0.0312600638889,34.6861111111,NA,NA,48060,Micropolitan Statistical Area,116229.0,1268.6,91.6,993.6,43053.0,0.772458957567,6626.0,0.118884004665,5722.0,0.102664394007,334.0,0.00599264376065,55735.0
"Ames, IA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.35384865458,NA,NA,NA,NA,0.0287485348837,33.8744186047,NA,NA,11180,Metropolitan Statistical Area,89542.0,572.8,156.3,2343.4,35596.0,0.726019294703,4291.0,0.0875196312387,6369.0,0.129902710641,2773.0,0.0565583634176,49029.0
"Bemidji, MN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.775683125,NA,NA,NA,NA,NA,NA,NA,NA,13420,Micropolitan Statistical Area,44442.0,2504.9,17.7,538.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greeneville, TN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.60190589474,NA,NA,NA,NA,NA,NA,NA,NA,24620,Micropolitan Statistical Area,68831.0,622.2,110.6,257.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jefferson City, MO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.52213502235,NA,NA,NA,NA,0.0357324418605,39.9023255814,NA,NA,27620,Metropolitan Statistical Area,149807.0,2247.7,66.6,522.7,58339.0,0.802098084776,9821.0,0.135028116536,4398.0,0.0604677381656,175.0,0.00240606052273,72733.0
"Lufkin, TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8044697,NA,NA,NA,NA,NA,NA,NA,NA,31260,Micropolitan Statistical Area,86771.0,797.8,108.8,589.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Warsaw, IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.60253323188,NA,NA,NA,NA,NA,NA,NA,NA,47700,Micropolitan Statistical Area,77358.0,531.4,145.6,534.0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gardnerville Ranchos, NV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.50877859882,8.97050147493,NA,NA,NA,NA,NA,NA,23820,Micropolitan Statistical Area,46997.0,709.7,66.2,984.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Americus, GA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0301827355372,38.1983471074,NA,NA,11140,Micropolitan Statistical Area,37829.0,649.6,58.2,276.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Anderson, SC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0312718542274,39.3848396501,NA,NA,11340,Metropolitan Statistical Area,187126.0,715.4,261.6,596.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ashtabula, OH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0373186465116,45.9302325581,1.5996235971,6.66956521739,11780,Micropolitan Statistical Area,101497.0,701.9,144.6,724.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carson City, NV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0277926062176,34.7098445596,NA,NA,16180,Metropolitan Statistical Area,55274.0,144.7,382.1,3285.4,24477.0,0.845842836409,2711.0,0.0936830465132,1597.0,0.0551869514134,153.0,0.00528716566452,28938.0
"Chambersburg, PA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0406118685446,41.455399061,NA,NA,16540,Micropolitan Statistical Area,149618.0,772.2,193.7,922.0,47564.0,0.814856692536,5955.0,0.102019838618,4774.0,0.0817871888438,78.0,0.00133628000206,58371.0
"Columbia, MO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0292714418605,38.9534883721,NA,NA,17860,Metropolitan Statistical Area,172786.0,1149.3,150.3,1630.5,69650.0,0.780077503752,10456.0,0.117106825258,8569.0,0.095972492888,611.0,0.00684317810183,89286.0
"DuBois, PA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0399020478469,45.8373205742,NA,NA,20180,Micropolitan Statistical Area,81642.0,1144.7,71.3,609.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Effingham, IL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0326516256158,41.0738916256,NA,NA,20820,Micropolitan Statistical Area,34242.0,478.8,71.5,203.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fallon, NV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0313231826923,37.6105769231,NA,NA,21980,Micropolitan Statistical Area,24877.0,4930.5,5.0,861.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fernley, NV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0321855431472,35.0710659898,NA,NA,22280,Micropolitan Statistical Area,51980.0,2001.2,26.0,670.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fond du Lac, WI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0329985754717,35.6886792453,NA,NA,22540,Metropolitan Statistical Area,101633.0,719.6,141.2,1658.6,37976.0,0.811765208841,4376.0,0.0935402505237,4196.0,0.0896926168184,234.0,0.00500192381685,46782.0
"Fort Walton Beach-Crestview-Destin, FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.029135690411,35.3315068493,NA,NA,18880,Metropolitan Statistical Area,180822.0,930.2,194.4,1952.0,99627.0,0.829409414076,12101.0,0.100742603107,7723.0,0.0642951098087,667.0,0.00555287300821,120118.0
"Gaffney, SC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0326296762178,38.6934097421,NA,NA,23500,Micropolitan Statistical Area,55342.0,392.7,140.9,331.0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Huntington, IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0310815846995,37.9672131148,NA,NA,26540,Micropolitan Statistical Area,37124.0,382.7,97.0,649.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indiana, PA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0379712790698,46.4093023256,5.08984953297,22.7582417582,26860,Micropolitan Statistical Area,88880.0,827.0,107.5,1833.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Janesville, WI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0318893767442,38.2790697674,NA,NA,27500,Metropolitan Statistical Area,160331.0,718.1,223.3,1894.7,49869.0,0.815332548558,5600.0,0.0915571251063,5331.0,0.0871591132038,364.0,0.00595121313191,61164.0
"Lincolnton, NC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0306025186916,45.308411215,NA,NA,30740,Micropolitan Statistical Area,78265.0,297.9,262.7,458.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Morristown, TN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.035640277551,47.3306122449,NA,NA,34100,Metropolitan Statistical Area,136608.0,715.9,190.8,554.2,37713.0,0.856607459229,4164.0,0.0945804751738,2082.0,0.0472902375869,67.0,0.00152182801072,44026.0
"Mount Vernon, OH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0342084837209,40.8930232558,NA,NA,34540,Micropolitan Statistical Area,60921.0,525.5,115.9,356.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Myrtle Beach-Conway-North Myrtle Beach, SC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0287496733068,37.2709163347,NA,NA,34820,Metropolitan Statistical Area,269291.0,1133.9,237.5,894.1,127064.0,0.817210663408,16665.0,0.107180756986,10889.0,0.0700324790173,867.0,0.00557610058848,155485.0
"Red Wing, MN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0290583210526,34.8684210526,NA,NA,39860,Micropolitan Statistical Area,46183.0,756.8,61.0,510.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sebring, FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0297098027397,33.2383561644,NA,NA,42700,Micropolitan Statistical Area,98786.0,1016.6,97.2,688.2,23057.0,0.797985740984,3185.0,0.110230497681,1952.0,0.0675572783277,700.0,0.0242264830069,28894.0
"Traverse City, MI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0355429565217,40.0434782609,NA,NA,45900,Micropolitan Statistical Area,143372.0,1691.1,84.8,377.0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Walterboro, SC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0255939830508,33.9632768362,NA,NA,47500,Micropolitan Statistical Area,38892.0,1056.5,36.8,203.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Watertown-Fort Atkinson, WI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0317894873096,37.7360406091,NA,NA,48020,Micropolitan Statistical Area,83686.0,556.5,150.4,779.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wilmington, OH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0394479534884,48.2465116279,NA,NA,48940,Micropolitan Statistical Area,42040.0,408.7,102.9,494.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coffeyville, KS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.28725321614,9.23631123919,17700,Micropolitan Statistical Area,35471.0,643.5,55.1,672.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Philadelphia-Dover, OH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.95883454972,17.9005524862,35420,Micropolitan Statistical Area,92582.0,567.6,163.1,616.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Warren, PA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.12982591977,22.1088825215,47620,Micropolitan Statistical Area,41815.0,884.1,47.3,828.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Washington, IN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.59926822992,23.1301939058,47780,Micropolitan Statistical Area,31648.0,429.5,73.7,744.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Washington, NC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.711338922438,4.04432132964,47820,Micropolitan Statistical Area,47759.0,827.2,57.7,299.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yauco, PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.84830314022,10.2509225092,49500,Metropolitan Statistical Area,107333.0,192.1,558.6,1928.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
